--------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

--------------------------------------------------------------------------------
                      SDDP.jl (c) Oscar Dowson, 2017-20

Numerical stability report
  Non-zero Matrix range     [1e+00, 1e+00]
  Non-zero Objective range  [1e+00, 2e+02]
  Non-zero Bounds range     [2e+02, 2e+02]
  Non-zero RHS range        [2e+02, 2e+02]
No problems detected

Solver: serial mode

 Iteration    Simulation       Bound         Time (s)    Proc. ID   # Solves
       18    0.000000e+00   0.000000e+00   1.398500e+01          1         36
       19    0.000000e+00   0.000000e+00   1.402200e+01          1         38
       20    0.000000e+00   0.000000e+00   1.402300e+01          1         40
       21    0.000000e+00   0.000000e+00   1.402500e+01          1         42
       22    0.000000e+00   0.000000e+00   1.402800e+01          1         44
       23    0.000000e+00   0.000000e+00   1.403100e+01          1         46
       24    0.000000e+00   0.000000e+00   1.403400e+01          1         48
       25    0.000000e+00   0.000000e+00   1.407200e+01          1         50
       26    0.000000e+00   0.000000e+00   1.407400e+01          1         52
       27    0.000000e+00   0.000000e+00   1.407600e+01          1         54
       28    0.000000e+00   0.000000e+00   1.407900e+01          1         56
       29    0.000000e+00   0.000000e+00   1.408200e+01          1         58
       30    0.000000e+00   0.000000e+00   1.408500e+01          1         60
       31    0.000000e+00   0.000000e+00   1.408600e+01          1         62
       32    0.000000e+00   0.000000e+00   1.412400e+01          1         64
       33    0.000000e+00   0.000000e+00   1.412600e+01          1         66
       34    0.000000e+00   0.000000e+00   1.412800e+01          1         68
       35    0.000000e+00   0.000000e+00   1.413100e+01          1         70
       36    0.000000e+00   0.000000e+00   1.413400e+01          1         72
       37    0.000000e+00   0.000000e+00   1.413700e+01          1         74
       38    0.000000e+00   0.000000e+00   1.417100e+01          1         76
       39    0.000000e+00   0.000000e+00   1.417300e+01          1         78
       40    0.000000e+00   0.000000e+00   1.417700e+01          1         80
       41    0.000000e+00   0.000000e+00   1.418100e+01          1         82
       42    0.000000e+00   0.000000e+00   1.418300e+01          1         84
       43    0.000000e+00   0.000000e+00   1.418600e+01          1         86
       44    0.000000e+00   0.000000e+00   1.422700e+01          1         88
       45    0.000000e+00   0.000000e+00   1.422900e+01          1         90
       46    0.000000e+00   0.000000e+00   1.423000e+01          1         92
       47    0.000000e+00   0.000000e+00   1.423200e+01          1         94
       48    0.000000e+00   0.000000e+00   1.423500e+01          1         96
       49    0.000000e+00   0.000000e+00   1.427200e+01          1         98
       50    0.000000e+00   0.000000e+00   1.435400e+01          1        100
       51    0.000000e+00   0.000000e+00   1.439800e+01          1        102
       52    0.000000e+00   0.000000e+00   1.440000e+01          1        104
       53    0.000000e+00   0.000000e+00   1.448100e+01          1        106
       54    0.000000e+00   0.000000e+00   1.448400e+01          1        108
       55    0.000000e+00   0.000000e+00   1.448700e+01          1        110
       56    0.000000e+00   0.000000e+00   1.456200e+01          1        112
       57    0.000000e+00   0.000000e+00   1.456400e+01          1        114
       58    0.000000e+00   0.000000e+00   1.459900e+01          1        116
       59    0.000000e+00   0.000000e+00   1.464600e+01          1        118
       60    0.000000e+00   0.000000e+00   1.469500e+01          1        120
       61    0.000000e+00   0.000000e+00   1.469700e+01          1        122
       62    0.000000e+00   0.000000e+00   1.469900e+01          1        124
       63    0.000000e+00   0.000000e+00   1.470100e+01          1        126
       64    0.000000e+00   0.000000e+00   1.470300e+01          1        128
       65    0.000000e+00   0.000000e+00   1.474500e+01          1        130
       66    0.000000e+00   0.000000e+00   1.474600e+01          1        132
       67    0.000000e+00   0.000000e+00   1.478700e+01          1        134
       68    0.000000e+00   0.000000e+00   1.479700e+01          1        136
       69    0.000000e+00   0.000000e+00   1.479800e+01          1        138
       70    0.000000e+00   0.000000e+00   1.480000e+01          1        140
       71    0.000000e+00   0.000000e+00   1.480100e+01          1        142
       72    0.000000e+00   0.000000e+00   1.480200e+01          1        144
       73    0.000000e+00   0.000000e+00   1.480300e+01          1        146
       74    0.000000e+00   0.000000e+00   1.480500e+01          1        148
       75    0.000000e+00   0.000000e+00   1.484200e+01          1        150
       76    0.000000e+00   0.000000e+00   1.500900e+01          1        152
       77    0.000000e+00   0.000000e+00   1.508500e+01          1        154
       78    0.000000e+00   0.000000e+00   1.512600e+01          1        156
       79    0.000000e+00   0.000000e+00   1.514100e+01          1        158
       80    0.000000e+00   0.000000e+00   1.517600e+01          1        160
       81    0.000000e+00   0.000000e+00   1.526500e+01          1        162
       82    0.000000e+00   0.000000e+00   1.530200e+01          1        164
       83    0.000000e+00   0.000000e+00   1.533900e+01          1        166
       84    0.000000e+00   0.000000e+00   1.537600e+01          1        168
       85    0.000000e+00   0.000000e+00   1.537800e+01          1        170
       86    0.000000e+00   0.000000e+00   1.541200e+01          1        172
       87    0.000000e+00   0.000000e+00   1.542200e+01          1        174
       88    0.000000e+00   0.000000e+00   1.546100e+01          1        176
       89    0.000000e+00   0.000000e+00   1.547200e+01          1        178
       90    0.000000e+00   0.000000e+00   1.551100e+01          1        180
       91    0.000000e+00   0.000000e+00   1.554900e+01          1        182
       92    0.000000e+00   0.000000e+00   1.558600e+01          1        184
       93    0.000000e+00   0.000000e+00   1.562200e+01          1        186
       94    0.000000e+00   0.000000e+00   1.565900e+01          1        188
       95    0.000000e+00   0.000000e+00   1.566200e+01          1        190
       96    0.000000e+00   0.000000e+00   1.566400e+01          1        192
       97    0.000000e+00   0.000000e+00   1.566500e+01          1        194
       98    0.000000e+00   0.000000e+00   1.566600e+01          1        196
       99    0.000000e+00   0.000000e+00   1.566800e+01          1        198
      100    0.000000e+00   0.000000e+00   1.566900e+01          1        200
      101    0.000000e+00   0.000000e+00   1.567100e+01          1        202
      102    0.000000e+00   0.000000e+00   1.567300e+01          1        204
      103    0.000000e+00   0.000000e+00   1.571500e+01          1        206
      104    0.000000e+00   0.000000e+00   1.576000e+01          1        208
      105    0.000000e+00   0.000000e+00   1.579700e+01          1        210
      106    0.000000e+00   0.000000e+00   1.580600e+01          1        212
      107    0.000000e+00   0.000000e+00   1.580800e+01          1        214
      108    0.000000e+00   0.000000e+00   1.581000e+01          1        216
      109    0.000000e+00   0.000000e+00   1.584800e+01          1        218
      110    0.000000e+00   0.000000e+00   1.592900e+01          1        220
      111    0.000000e+00   0.000000e+00   1.597500e+01          1        222
      112    0.000000e+00   0.000000e+00   1.601900e+01          1        224
      113    0.000000e+00   0.000000e+00   1.602100e+01          1        226
      114    0.000000e+00   0.000000e+00   1.602300e+01          1        228
      115    0.000000e+00   0.000000e+00   1.602400e+01          1        230
      116    0.000000e+00   0.000000e+00   1.606300e+01          1        232
      117    0.000000e+00   0.000000e+00   1.614000e+01          1        234
      118    0.000000e+00   0.000000e+00   1.618400e+01          1        236
      119    0.000000e+00   0.000000e+00   1.618500e+01          1        238
      120    0.000000e+00   0.000000e+00   1.618700e+01          1        240
      121    0.000000e+00   0.000000e+00   1.618900e+01          1        242
      122    0.000000e+00   0.000000e+00   1.619000e+01          1        244
      123    0.000000e+00   0.000000e+00   1.619100e+01          1        246
      124    0.000000e+00   0.000000e+00   1.619300e+01          1        248
      125    0.000000e+00   0.000000e+00   1.623200e+01          1        250
      126    0.000000e+00   0.000000e+00   1.631200e+01          1        252
      127    0.000000e+00   0.000000e+00   1.635800e+01          1        254
      128    0.000000e+00   0.000000e+00   1.639600e+01          1        256
      129    0.000000e+00   0.000000e+00   1.643800e+01          1        258
      130    0.000000e+00   0.000000e+00   1.644100e+01          1        260
      131    0.000000e+00   0.000000e+00   1.647900e+01          1        262
      132    0.000000e+00   0.000000e+00   1.648800e+01          1        264
      133    0.000000e+00   0.000000e+00   1.649100e+01          1        266
      134    0.000000e+00   0.000000e+00   1.649400e+01          1        268
      135    0.000000e+00   0.000000e+00   1.653200e+01          1        270
      136    0.000000e+00   0.000000e+00   1.660800e+01          1        272
      137    0.000000e+00   0.000000e+00   1.665300e+01          1        274
      138    0.000000e+00   0.000000e+00   1.665500e+01          1        276
      139    0.000000e+00   0.000000e+00   1.665900e+01          1        278
      140    0.000000e+00   0.000000e+00   1.670200e+01          1        280
      141    0.000000e+00   0.000000e+00   1.670600e+01          1        282
      142    0.000000e+00   0.000000e+00   1.670900e+01          1        284
      143    0.000000e+00   0.000000e+00   1.679500e+01          1        286
      144    0.000000e+00   0.000000e+00   1.683100e+01          1        288
      145    0.000000e+00   0.000000e+00   1.683400e+01          1        290
      146    0.000000e+00   0.000000e+00   1.687000e+01          1        292
      147    0.000000e+00   0.000000e+00   1.687900e+01          1        294
      148    0.000000e+00   0.000000e+00   1.691500e+01          1        296
      149    0.000000e+00   0.000000e+00   1.692400e+01          1        298
      150    0.000000e+00   0.000000e+00   1.692800e+01          1        300
      151    0.000000e+00   0.000000e+00   1.696700e+01          1        302
      152    0.000000e+00   0.000000e+00   1.696800e+01          1        304
      153    0.000000e+00   0.000000e+00   1.700400e+01          1        306
      154    0.000000e+00   0.000000e+00   1.705500e+01          1        308
      155    0.000000e+00   0.000000e+00   1.710100e+01          1        310
      156    0.000000e+00   0.000000e+00   1.713900e+01          1        312
      157    0.000000e+00   0.000000e+00   1.719000e+01          1        314
      158    0.000000e+00   0.000000e+00   1.723400e+01          1        316
      159    0.000000e+00   0.000000e+00   1.727100e+01          1        318
      160    0.000000e+00   0.000000e+00   1.728100e+01          1        320
      161    0.000000e+00   0.000000e+00   1.731600e+01          1        322
      162    0.000000e+00   0.000000e+00   1.732500e+01          1        324
      163    0.000000e+00   0.000000e+00   1.732800e+01          1        326
      164    0.000000e+00   0.000000e+00   1.736700e+01          1        328
      165    0.000000e+00   0.000000e+00   1.740500e+01          1        330
      166    0.000000e+00   0.000000e+00   1.740900e+01          1        332
      167    0.000000e+00   0.000000e+00   1.741200e+01          1        334
      168    0.000000e+00   0.000000e+00   1.745400e+01          1        336
      169    0.000000e+00   0.000000e+00   1.749300e+01          1        338
      170    0.000000e+00   0.000000e+00   1.752900e+01          1        340
      171    0.000000e+00   0.000000e+00   1.753100e+01          1        342
      172    0.000000e+00   0.000000e+00   1.756700e+01          1        344
      173    0.000000e+00   0.000000e+00   1.757700e+01          1        346
      174    0.000000e+00   0.000000e+00   1.757900e+01          1        348
      175    0.000000e+00   0.000000e+00   1.761900e+01          1        350
      176    0.000000e+00   0.000000e+00   1.762100e+01          1        352
      177    0.000000e+00   0.000000e+00   1.765600e+01          1        354
      178    0.000000e+00   0.000000e+00   1.770400e+01          1        356
      179    0.000000e+00   0.000000e+00   1.774800e+01          1        358
      180    0.000000e+00   0.000000e+00   1.779200e+01          1        360
      181    0.000000e+00   0.000000e+00   1.779400e+01          1        362
      182    0.000000e+00   0.000000e+00   1.783000e+01          1        364
      183    0.000000e+00   0.000000e+00   1.784100e+01          1        366
      184    0.000000e+00   0.000000e+00   1.784400e+01          1        368
      185    0.000000e+00   0.000000e+00   1.784600e+01          1        370
      186    0.000000e+00   0.000000e+00   1.793300e+01          1        372
      187    0.000000e+00   0.000000e+00   1.797200e+01          1        374
      188    0.000000e+00   0.000000e+00   1.797700e+01          1        376
      189    0.000000e+00   0.000000e+00   1.797800e+01          1        378
      190    0.000000e+00   0.000000e+00   1.798000e+01          1        380
      191    0.000000e+00   0.000000e+00   1.798100e+01          1        382
      192    0.000000e+00   0.000000e+00   1.801800e+01          1        384
      193    0.000000e+00   0.000000e+00   1.809400e+01          1        386
      194    0.000000e+00   0.000000e+00   1.813700e+01          1        388
      195    0.000000e+00   0.000000e+00   1.817200e+01          1        390
      196    0.000000e+00   0.000000e+00   1.825700e+01          1        392
      197    0.000000e+00   0.000000e+00   1.829600e+01          1        394
      198    0.000000e+00   0.000000e+00   1.829800e+01          1        396
      199    0.000000e+00   0.000000e+00   1.833800e+01          1        398
      200    0.000000e+00   0.000000e+00   1.834000e+01          1        400
      201    0.000000e+00   0.000000e+00   1.837600e+01          1        402
      202    0.000000e+00   0.000000e+00   1.842300e+01          1        404
      203    0.000000e+00   0.000000e+00   1.846700e+01          1        406
      204    0.000000e+00   0.000000e+00   1.850300e+01          1        408
      205    0.000000e+00   0.000000e+00   1.851200e+01          1        410
      206    0.000000e+00   0.000000e+00   1.851500e+01          1        412
      207    0.000000e+00   0.000000e+00   1.855500e+01          1        414
      208    0.000000e+00   0.000000e+00   1.855700e+01          1        416
      209    0.000000e+00   0.000000e+00   1.859200e+01          1        418
      210    0.000000e+00   0.000000e+00   1.876400e+01          1        420
      211    0.000000e+00   0.000000e+00   1.881700e+01          1        422
      212    0.000000e+00   0.000000e+00   1.894300e+01          1        424
      213    0.000000e+00   0.000000e+00   1.898200e+01          1        426
      214    0.000000e+00   0.000000e+00   1.901800e+01          1        428
      215    0.000000e+00   0.000000e+00   1.902300e+01          1        430
      216    0.000000e+00   0.000000e+00   1.902500e+01          1        432
      217    0.000000e+00   0.000000e+00   1.902600e+01          1        434
      218    0.000000e+00   0.000000e+00   1.902700e+01          1        436
      219    0.000000e+00   0.000000e+00   1.902800e+01          1        438
      220    0.000000e+00   0.000000e+00   1.902900e+01          1        440
      221    0.000000e+00   0.000000e+00   1.903100e+01          1        442
      222    0.000000e+00   0.000000e+00   1.903200e+01          1        444
      223    0.000000e+00   0.000000e+00   1.903300e+01          1        446
      224    0.000000e+00   0.000000e+00   1.903400e+01          1        448
      225    0.000000e+00   0.000000e+00   1.911600e+01          1        450
      226    0.000000e+00   0.000000e+00   1.911800e+01          1        452
      227    0.000000e+00   0.000000e+00   1.915400e+01          1        454
      228    0.000000e+00   0.000000e+00   1.916900e+01          1        456
      229    0.000000e+00   0.000000e+00   1.921500e+01          1        458
      230    0.000000e+00   0.000000e+00   1.922000e+01          1        460
      231    0.000000e+00   0.000000e+00   1.925800e+01          1        462
      232    0.000000e+00   0.000000e+00   1.930200e+01          1        464
      233    0.000000e+00   0.000000e+00   1.934200e+01          1        466
      234    0.000000e+00   0.000000e+00   1.935300e+01          1        468
      235    0.000000e+00   0.000000e+00   1.939000e+01          1        470
      236    0.000000e+00   0.000000e+00   1.939200e+01          1        472
      237    0.000000e+00   0.000000e+00   1.942800e+01          1        474
      238    0.000000e+00   0.000000e+00   1.943800e+01          1        476
      239    0.000000e+00   0.000000e+00   1.947700e+01          1        478
      240    0.000000e+00   0.000000e+00   1.957800e+01          1        480
      241    0.000000e+00   0.000000e+00   1.957900e+01          1        482
      242    0.000000e+00   0.000000e+00   1.961800e+01          1        484
      243    0.000000e+00   0.000000e+00   1.966400e+01          1        486
      244    0.000000e+00   0.000000e+00   1.970900e+01          1        488
      245    0.000000e+00   0.000000e+00   1.974600e+01          1        490
      246    0.000000e+00   0.000000e+00   1.979800e+01          1        492
      247    0.000000e+00   0.000000e+00   1.984400e+01          1        494
      248    0.000000e+00   0.000000e+00   1.992000e+01          1        496
      249    0.000000e+00   0.000000e+00   1.992200e+01          1        498
      250    0.000000e+00   0.000000e+00   1.995900e+01          1        500
      251    0.000000e+00   0.000000e+00   1.996900e+01          1        502
      252    0.000000e+00   0.000000e+00   1.997200e+01          1        504
      253    0.000000e+00   0.000000e+00   2.004900e+01          1        506
      254    0.000000e+00   0.000000e+00   2.009000e+01          1        508
      255    0.000000e+00   0.000000e+00   2.012800e+01          1        510
      256    0.000000e+00   0.000000e+00   2.013300e+01          1        512
      257    0.000000e+00   0.000000e+00   2.013600e+01          1        514
      258    0.000000e+00   0.000000e+00   2.013900e+01          1        516
      259    0.000000e+00   0.000000e+00   2.021500e+01          1        518
      260    0.000000e+00   0.000000e+00   2.021800e+01          1        520
      261    0.000000e+00   0.000000e+00   2.022100e+01          1        522
      262    0.000000e+00   0.000000e+00   2.026400e+01          1        524
      263    0.000000e+00   0.000000e+00   2.026600e+01          1        526
      264    0.000000e+00   0.000000e+00   2.030300e+01          1        528
      265    0.000000e+00   0.000000e+00   2.034700e+01          1        530
      266    0.000000e+00   0.000000e+00   2.035300e+01          1        532
      267    0.000000e+00   0.000000e+00   2.038900e+01          1        534
      268    0.000000e+00   0.000000e+00   2.039900e+01          1        536
      269    0.000000e+00   0.000000e+00   2.040200e+01          1        538
      270    0.000000e+00   0.000000e+00   2.040500e+01          1        540
      271    0.000000e+00   0.000000e+00   2.040700e+01          1        542
      272    0.000000e+00   0.000000e+00   2.044700e+01          1        544
      273    0.000000e+00   0.000000e+00   2.052500e+01          1        546
      274    0.000000e+00   0.000000e+00   2.056700e+01          1        548
      275    0.000000e+00   0.000000e+00   2.056900e+01          1        550
      276    0.000000e+00   0.000000e+00   2.057100e+01          1        552
      277    0.000000e+00   0.000000e+00   2.057200e+01          1        554
      278    0.000000e+00   0.000000e+00   2.057400e+01          1        556
      279    0.000000e+00   0.000000e+00   2.061100e+01          1        558
      280    0.000000e+00   0.000000e+00   2.069100e+01          1        560
      281    0.000000e+00   0.000000e+00   2.073700e+01          1        562
      282    0.000000e+00   0.000000e+00   2.073900e+01          1        564
      283    0.000000e+00   0.000000e+00   2.078800e+01          1        566
      284    0.000000e+00   0.000000e+00   2.082700e+01          1        568
      285    0.000000e+00   0.000000e+00   2.082900e+01          1        570
      286    0.000000e+00   0.000000e+00   2.086500e+01          1        572
      287    0.000000e+00   0.000000e+00   2.087500e+01          1        574
      288    0.000000e+00   0.000000e+00   2.091000e+01          1        576
      289    0.000000e+00   0.000000e+00   2.092100e+01          1        578
      290    0.000000e+00   0.000000e+00   2.092400e+01          1        580
      291    0.000000e+00   0.000000e+00   2.092600e+01          1        582
      292    0.000000e+00   0.000000e+00   2.100100e+01          1        584
      293    0.000000e+00   0.000000e+00   2.107600e+01          1        586
      294    0.000000e+00   0.000000e+00   2.111900e+01          1        588
      295    0.000000e+00   0.000000e+00   2.112100e+01          1        590
      296    0.000000e+00   0.000000e+00   2.115600e+01          1        592
      297    0.000000e+00   0.000000e+00   2.120100e+01          1        594
      298    0.000000e+00   0.000000e+00   2.120300e+01          1        596
      299    0.000000e+00   0.000000e+00   2.123900e+01          1        598
      300    0.000000e+00   0.000000e+00   2.128600e+01          1        600
      301    0.000000e+00   0.000000e+00   2.132900e+01          1        602
      302    0.000000e+00   0.000000e+00   2.136500e+01          1        604
      303    0.000000e+00   0.000000e+00   2.137500e+01          1        606
      304    0.000000e+00   0.000000e+00   2.141500e+01          1        608
      305    0.000000e+00   0.000000e+00   2.142100e+01          1        610
      306    0.000000e+00   0.000000e+00   2.142400e+01          1        612
      307    0.000000e+00   0.000000e+00   2.142700e+01          1        614
      308    0.000000e+00   0.000000e+00   2.146800e+01          1        616
      309    0.000000e+00   0.000000e+00   2.147000e+01          1        618
      310    0.000000e+00   0.000000e+00   2.147200e+01          1        620
      311    0.000000e+00   0.000000e+00   2.147500e+01          1        622
      312    0.000000e+00   0.000000e+00   2.147800e+01          1        624
      313    0.000000e+00   0.000000e+00   2.151600e+01          1        626
      314    0.000000e+00   0.000000e+00   2.159300e+01          1        628
      315    0.000000e+00   0.000000e+00   2.163700e+01          1        630
      316    0.000000e+00   0.000000e+00   2.163900e+01          1        632
      317    0.000000e+00   0.000000e+00   2.164200e+01          1        634
      318    0.000000e+00   0.000000e+00   2.168200e+01          1        636
      319    0.000000e+00   0.000000e+00   2.168300e+01          1        638
      320    0.000000e+00   0.000000e+00   2.172200e+01          1        640
      321    0.000000e+00   0.000000e+00   2.177300e+01          1        642
      322    0.000000e+00   0.000000e+00   2.177500e+01          1        644
      323    0.000000e+00   0.000000e+00   2.181100e+01          1        646
      324    0.000000e+00   0.000000e+00   2.182400e+01          1        648
      325    0.000000e+00   0.000000e+00   2.182700e+01          1        650
      326    0.000000e+00   0.000000e+00   2.182900e+01          1        652
      327    0.000000e+00   0.000000e+00   2.187000e+01          1        654
      328    0.000000e+00   0.000000e+00   2.194600e+01          1        656
      329    0.000000e+00   0.000000e+00   2.199100e+01          1        658
      330    0.000000e+00   0.000000e+00   2.199300e+01          1        660
      331    0.000000e+00   0.000000e+00   2.199500e+01          1        662
      332    0.000000e+00   0.000000e+00   2.203200e+01          1        664
      333    0.000000e+00   0.000000e+00   2.210800e+01          1        666
      334    0.000000e+00   0.000000e+00   2.215100e+01          1        668
      335    0.000000e+00   0.000000e+00   2.218800e+01          1        670
      336    0.000000e+00   0.000000e+00   2.219700e+01          1        672
      337    0.000000e+00   0.000000e+00   2.223600e+01          1        674
      338    0.000000e+00   0.000000e+00   2.224200e+01          1        676
      339    0.000000e+00   0.000000e+00   2.224500e+01          1        678
      340    0.000000e+00   0.000000e+00   2.224700e+01          1        680
      341    0.000000e+00   0.000000e+00   2.228700e+01          1        682
      342    0.000000e+00   0.000000e+00   2.236500e+01          1        684
      343    0.000000e+00   0.000000e+00   2.241000e+01          1        686
      344    0.000000e+00   0.000000e+00   2.241200e+01          1        688
      345    0.000000e+00   0.000000e+00   2.241500e+01          1        690
      346    0.000000e+00   0.000000e+00   2.245200e+01          1        692
      347    0.000000e+00   0.000000e+00   2.252800e+01          1        694
      348    0.000000e+00   0.000000e+00   2.261900e+01          1        696
      349    0.000000e+00   0.000000e+00   2.271100e+01          1        698
      350    0.000000e+00   0.000000e+00   2.276300e+01          1        700
      351    0.000000e+00   0.000000e+00   2.277200e+01          1        702
      352    0.000000e+00   0.000000e+00   2.277400e+01          1        704
      353    0.000000e+00   0.000000e+00   2.277600e+01          1        706
      354    0.000000e+00   0.000000e+00   2.277900e+01          1        708
      355    0.000000e+00   0.000000e+00   2.278100e+01          1        710
      356    0.000000e+00   0.000000e+00   2.282200e+01          1        712
      357    0.000000e+00   0.000000e+00   2.289400e+01          1        714
      358    0.000000e+00   0.000000e+00   2.293100e+01          1        716
      359    0.000000e+00   0.000000e+00   2.298400e+01          1        718
      360    0.000000e+00   0.000000e+00   2.302200e+01          1        720
      361    0.000000e+00   0.000000e+00   2.302700e+01          1        722
      362    0.000000e+00   0.000000e+00   2.303000e+01          1        724
      363    0.000000e+00   0.000000e+00   2.303300e+01          1        726
      364    0.000000e+00   0.000000e+00   2.311200e+01          1        728
      365    0.000000e+00   0.000000e+00   2.315600e+01          1        730
      366    0.000000e+00   0.000000e+00   2.315800e+01          1        732
      367    0.000000e+00   0.000000e+00   2.316200e+01          1        734
      368    0.000000e+00   0.000000e+00   2.316400e+01          1        736
      369    0.000000e+00   0.000000e+00   2.316600e+01          1        738
      370    0.000000e+00   0.000000e+00   2.320500e+01          1        740
      371    0.000000e+00   0.000000e+00   2.328300e+01          1        742
      372    0.000000e+00   0.000000e+00   2.331900e+01          1        744
      373    0.000000e+00   0.000000e+00   2.336300e+01          1        746
      374    0.000000e+00   0.000000e+00   2.336500e+01          1        748
      375    0.000000e+00   0.000000e+00   2.340800e+01          1        750
      376    0.000000e+00   0.000000e+00   2.341300e+01          1        752
      377    0.000000e+00   0.000000e+00   2.341600e+01          1        754
      378    0.000000e+00   0.000000e+00   2.345600e+01          1        756
      379    0.000000e+00   0.000000e+00   2.349500e+01          1        758
      380    0.000000e+00   0.000000e+00   2.349700e+01          1        760
      381    0.000000e+00   0.000000e+00   2.353200e+01          1        762
      382    0.000000e+00   0.000000e+00   2.354200e+01          1        764
      383    0.000000e+00   0.000000e+00   2.354500e+01          1        766
      384    0.000000e+00   0.000000e+00   2.354800e+01          1        768
      385    0.000000e+00   0.000000e+00   2.358900e+01          1        770
      386    0.000000e+00   0.000000e+00   2.359100e+01          1        772
      387    0.000000e+00   0.000000e+00   2.359300e+01          1        774
      388    0.000000e+00   0.000000e+00   2.359600e+01          1        776
      389    0.000000e+00   0.000000e+00   2.359900e+01          1        778
      390    0.000000e+00   0.000000e+00   2.364500e+01          1        780
      391    0.000000e+00   0.000000e+00   2.369300e+01          1        782
      392    0.000000e+00   0.000000e+00   2.369400e+01          1        784
      393    0.000000e+00   0.000000e+00   2.369600e+01          1        786
      394    0.000000e+00   0.000000e+00   2.369700e+01          1        788
      395    0.000000e+00   0.000000e+00   2.369900e+01          1        790
      396    0.000000e+00   0.000000e+00   2.370000e+01          1        792
      397    0.000000e+00   0.000000e+00   2.370200e+01          1        794
      398    0.000000e+00   0.000000e+00   2.374300e+01          1        796
      399    0.000000e+00   0.000000e+00   2.382800e+01          1        798
      400    0.000000e+00   0.000000e+00   2.387600e+01          1        800
      401    0.000000e+00   0.000000e+00   2.387800e+01          1        802
      402    0.000000e+00   0.000000e+00   2.388000e+01          1        804
      403    0.000000e+00   0.000000e+00   2.388100e+01          1        806
      404    0.000000e+00   0.000000e+00   2.388200e+01          1        808
      405    0.000000e+00   0.000000e+00   2.388300e+01          1        810
      406    0.000000e+00   0.000000e+00   2.388400e+01          1        812
      407    0.000000e+00   0.000000e+00   2.392500e+01          1        814
      408    0.000000e+00   0.000000e+00   2.392700e+01          1        816
      409    0.000000e+00   0.000000e+00   2.396400e+01          1        818
      410    0.000000e+00   0.000000e+00   2.401100e+01          1        820
      411    0.000000e+00   0.000000e+00   2.405600e+01          1        822
      412    0.000000e+00   0.000000e+00   2.409400e+01          1        824
      413    0.000000e+00   0.000000e+00   2.410200e+01          1        826
      414    0.000000e+00   0.000000e+00   2.414600e+01          1        828
      415    0.000000e+00   0.000000e+00   2.414700e+01          1        830
      416    0.000000e+00   0.000000e+00   2.414900e+01          1        832
      417    0.000000e+00   0.000000e+00   2.415100e+01          1        834
      418    0.000000e+00   0.000000e+00   2.415300e+01          1        836
      419    0.000000e+00   0.000000e+00   2.419100e+01          1        838
      420    0.000000e+00   0.000000e+00   2.426700e+01          1        840
      421    0.000000e+00   0.000000e+00   2.431600e+01          1        842
      422    0.000000e+00   0.000000e+00   2.431800e+01          1        844
      423    0.000000e+00   0.000000e+00   2.432100e+01          1        846
      424    0.000000e+00   0.000000e+00   2.435900e+01          1        848
      425    0.000000e+00   0.000000e+00   2.443600e+01          1        850
      426    0.000000e+00   0.000000e+00   2.447900e+01          1        852
      427    0.000000e+00   0.000000e+00   2.448100e+01          1        854
      428    0.000000e+00   0.000000e+00   2.448400e+01          1        856
      429    0.000000e+00   0.000000e+00   2.448700e+01          1        858
      430    0.000000e+00   0.000000e+00   2.456200e+01          1        860
      431    0.000000e+00   0.000000e+00   2.460700e+01          1        862
      432    0.000000e+00   0.000000e+00   2.460900e+01          1        864
      433    0.000000e+00   0.000000e+00   2.461100e+01          1        866
      434    0.000000e+00   0.000000e+00   2.461300e+01          1        868
      435    0.000000e+00   0.000000e+00   2.461400e+01          1        870
      436    0.000000e+00   0.000000e+00   2.461600e+01          1        872
      437    0.000000e+00   0.000000e+00   2.461700e+01          1        874
      438    0.000000e+00   0.000000e+00   2.461900e+01          1        876
      439    0.000000e+00   0.000000e+00   2.462000e+01          1        878
      440    0.000000e+00   0.000000e+00   2.466100e+01          1        880
      441    0.000000e+00   0.000000e+00   2.474000e+01          1        882
      442    0.000000e+00   0.000000e+00   2.479000e+01          1        884
      443    0.000000e+00   0.000000e+00   2.483500e+01          1        886
      444    0.000000e+00   0.000000e+00   2.487500e+01          1        888
      445    0.000000e+00   0.000000e+00   2.491500e+01          1        890
      446    0.000000e+00   0.000000e+00   2.495000e+01          1        892
      447    0.000000e+00   0.000000e+00   2.499700e+01          1        894
      448    0.000000e+00   0.000000e+00   2.504200e+01          1        896
      449    0.000000e+00   0.000000e+00   2.509100e+01          1        898
      450    0.000000e+00   0.000000e+00   2.512700e+01          1        900
      451    0.000000e+00   0.000000e+00   2.513700e+01          1        902
      452    0.000000e+00   0.000000e+00   2.513900e+01          1        904
      453    0.000000e+00   0.000000e+00   2.517700e+01          1        906
      454    0.000000e+00   0.000000e+00   2.525600e+01          1        908
      455    0.000000e+00   0.000000e+00   2.530100e+01          1        910
      456    0.000000e+00   0.000000e+00   2.530300e+01          1        912
      457    0.000000e+00   0.000000e+00   2.530600e+01          1        914
      458    0.000000e+00   0.000000e+00   2.534400e+01          1        916
      459    0.000000e+00   0.000000e+00   2.541700e+01          1        918
      460    0.000000e+00   0.000000e+00   2.542300e+01          1        920
